"Adresse","Type de contenu","Code HTTP","Statut","Indexabilité","Statut d'indexabilité","Title 1","Longueur du Title 1","Largeur en pixels du Title 1","Meta Description 1","Longueur de la Meta Description 1","Largeur en pixels de la Meta Description 1","Meta Keywords 1","Longueur des Meta Keywords 1","H1-1","Longueur du H1-1","H2-1","Longueur du H2-1","H2-2","Longueur du H2-2","Meta Robots 1","Balise X-Robots 1","Meta Refresh 1","Élément de lien en version canonique 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","Élément de lien amphtml","Taille (octets)","Transféré (octets)","Total transféré (en octets)","CO2 (mg)","Empreinte carbone","Nombre de mots","Nombre de phrases","Moyenne de mots par phrase","Score de lisibilité de Flesch","Lisibilité","Ratio texte","Crawl profondeur","Profondeur du dossier","Link Score","Liens entrants","Liens entrants uniques","Liens entrants JS uniques","% du total","Liens sortants","Liens sortants uniques","Liens sortants JS uniques","Liens sortants externes","Liens sortants externes uniques","Liens sortants JS externes uniques","Quasi-doublon le plus proche","Nombre de quasi-doublons","Erreurs d'orthographe","Erreurs de grammaire","Hachage","Temps de réponse","Last Modified","URL de redirection","Type de redirection","Cookies","Language","Version HTTP","Lien alternate mobile","Adresse sémantiquement similaire la plus proche","Score de similarité sémantique","Nbre sémantiquement similaires","Score de pertinence sémantique","Adresse codée en URL","Horodatage du crawl"
"https://www.infopro-digital.com/fr/protection-des-donnees/es/","text/html; charset=utf-8","200","OK","Indexable","","POLÍTICA DE DATOS PERSONALES - Infopro Digital","46","454","","0","0","","0","POLÍTICA DE DATOS PERSONALES","28","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/fr/protection-des-donnees/es/","","","","","","117260","31391","31391","12,025","","6327","933","6,781","33,453","Difficile","37,540","2","3","","6","3","0","1,940","37","15","0","40","31","0","","","","","96a4ee066b8e3281e1178602743314f6","0,036","Fri, 20 Feb 2026 05:16:53 GMT","","","","fr-FR","1.1","","","","","","https://www.infopro-digital.com/fr/protection-des-donnees/es/","2026-02-20 12:50:18"
"https://www.infopro-digital.com/fr/protection-des-donnees/nl/","text/html; charset=utf-8","200","OK","Indexable","","BELEID INZAKE PERSOONSGEGEVENS - Infopro Digital","48","486","","0","0","","0","BELEID INZAKE PERSOONSGEGEVENS","30","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/fr/protection-des-donnees/nl/","","","","","","118569","31905","31905","12,222","","6199","971","6,384","46,727","Difficile","38,378","2","3","","6","3","0","1,940","37","15","0","40","31","0","","","","","ef1dd98159154887faec81f7e3a3d0fb","0,028","Fri, 20 Feb 2026 07:15:39 GMT","","","","fr-FR","1.1","","","","","","https://www.infopro-digital.com/fr/protection-des-donnees/nl/","2026-02-20 12:50:19"
"https://www.infopro-digital.com/wp/wp-includes/js/dist/a11y.min.js?ver=bc1cfd1aec","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,046","Fri, 20 Sep 2024 01:55:36 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/wp/wp-includes/js/dist/a11y.min.js?ver=bc1cfd1aec","2026-02-20 12:50:19"
"https://www.infopro-digital.com/app/uploads/sites/2/cache/2022/07/we-re-hiring-featured-image/3872242938.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","313300","313300","313300","120,019","","0","","","","","0,000","2","8","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,024","Mon, 15 Dec 2025 09:50:07 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/uploads/sites/2/cache/2022/07/we-re-hiring-featured-image/3872242938.jpg","2026-02-20 12:50:19"
"https://www.infopro-digital.com/fr/protection-des-donnees/fr/","text/html; charset=utf-8","200","OK","Indexable","","POLITIQUE EN MATIÈRE DE DONNÉES PERSONNELLES - Infopro Digital","62","633","","0","0","","0","POLITIQUE EN MATIÈRE DE DONNÉES PERSONNELLES","44","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/fr/protection-des-donnees/fr/","","","","","","121338","31935","31935","12,234","","6568","956","6,870","58,303","Assez difficile","38,127","2","3","","15","11","0","7,100","37","15","0","40","31","0","","","","","4b2902cb5631069f7d89f82f64831113","0,038","Fri, 20 Feb 2026 07:40:36 GMT","","","","fr-FR","1.1","","","","","","https://www.infopro-digital.com/fr/protection-des-donnees/fr/","2026-02-20 12:50:19"
"https://www.infopro-digital.com/app/cache/min/2/app/plugins/friendly-captcha/public/mutation-observer.js?ver=1771512909","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","8","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,038","Thu, 19 Feb 2026 14:55:09 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/cache/min/2/app/plugins/friendly-captcha/public/mutation-observer.js?ver=1771512909","2026-02-20 12:50:19"
"https://www.infopro-digital.com/app/uploads/sites/2/cache/2022/09/infopro-digital-05-2021-extras-7/3103992724.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","112537","112537","112537","43,111","","0","","","","","0,000","2","8","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,045","Mon, 15 Dec 2025 09:50:08 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/uploads/sites/2/cache/2022/09/infopro-digital-05-2021-extras-7/3103992724.jpg","2026-02-20 12:50:19"
"https://www.infopro-digital.com/fr/protection-des-donnees/de/","text/html; charset=UTF-8","200","OK","Indexable","","RICHTLINIE ZUM SCHUTZ PERSONENBEZOGENER DATEN - Infopro Digital","63","662","","0","0","","0","RICHTLINIE ZUM SCHUTZ PERSONENBEZOGENER DATEN","45","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/fr/protection-des-donnees/de/","","","","","","183693","55223","55223","21,155","","5755","987","5,831","37,744","Difficile","24,852","2","3","","6","3","0","1,940","37","15","0","39","30","0","","","","","6e9aa91c0958d34c3b69d3840b172d98","1,020","","","","","fr-FR","1.1","","","","","","https://www.infopro-digital.com/fr/protection-des-donnees/de/","2026-02-20 12:50:18"
"https://www.infopro-digital.com/app/plugins/gravityforms/assets/js/dist/scripts-theme.min.js?ver=3cbfdf4a30","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","6","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,026","Fri, 05 Dec 2025 08:42:28 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/plugins/gravityforms/assets/js/dist/scripts-theme.min.js?ver=3cbfdf4a30","2026-02-20 12:50:19"
"https://www.infopro-digital.com/careers/","text/html; charset=utf-8","200","OK","Indexable","","Hiring digital, tech, sales, and content experts","48","400","When you join a group of B2B experts, you will enjoy a stimulating work environment and build your potential in the digital business.","133","819","","0","Develop your potential","22","99 job opportunities in 15 countries","36","Our values","10","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/careers/","","","","","","111670","23899","23899","9,155","","761","182","4,181","62,851","Normal","5,213","2","1","","219","69","0","44,520","49","26","0","6","3","0","","","","","599685a8f16b6c5b8d5fc5b757994b4","0,072","Fri, 20 Feb 2026 06:29:34 GMT","","","","en-GB","1.1","","","","","","https://www.infopro-digital.com/careers/","2026-02-20 12:50:19"
"https://www.infopro-digital.com/fr/protection-des-donnees/politica-privind-datele-cu-caracter-personal/","text/html; charset=UTF-8","200","OK","Indexable","","POLITICA PRIVIND DATELE CU CARACTER PERSONAL - Infopro Digital","62","627","","0","0","","0","POLITICA PRIVIND DATELE CU CARACTER PERSONAL","44","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/fr/protection-des-donnees/politica-privind-datele-cu-caracter-personal/","","","","","","187242","54359","54359","20,824","","6068","988","6,142","28,947","Très difficile","23,860","2","3","","6","3","0","1,940","37","15","0","39","23","0","","","","","b44e165b790131e13506050b9cd69e5e","0,949","","","","","fr-FR","1.1","","","","","","https://www.infopro-digital.com/fr/protection-des-donnees/politica-privind-datele-cu-caracter-personal/","2026-02-20 12:50:19"
"https://www.infopro-digital.com/app/plugins/gravityforms/js/gravityforms.min.js?ver=3473fc8dcf","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,029","Fri, 05 Dec 2025 08:41:30 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/plugins/gravityforms/js/gravityforms.min.js?ver=3473fc8dcf","2026-02-20 12:50:20"
"https://www.infopro-digital.com/app/uploads/sites/2/cache/2022/09/visuel-video-wtj-roman/1983404510.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","28702","28702","28702","10,995","","0","","","","","0,000","2","8","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,042","Mon, 15 Dec 2025 09:50:08 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/uploads/sites/2/cache/2022/09/visuel-video-wtj-roman/1983404510.jpg","2026-02-20 12:50:20"
"https://www.infopro-digital.com/fr/protection-des-donnees/it/","text/html; charset=UTF-8","200","OK","Indexable","","INFORMATIVA SUI DATI PERSONALI - Infopro Digital","48","467","","0","0","","0","INFORMATIVA SUI DATI PERSONALI","30","","0","","0","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/fr/protection-des-donnees/it/","","","","","","182079","54158","54158","20,747","","6103","933","6,541","20,918","Très difficile","23,924","2","3","","6","3","0","1,940","37","15","0","39","30","0","","","","","a94ce292df4adac1410818d9f5fa95db","1,019","","","","","fr-FR","1.1","","","","","","https://www.infopro-digital.com/fr/protection-des-donnees/it/","2026-02-20 12:50:19"
"https://www.infopro-digital.com/fr/carrieres/job-board/?_jobs=marketing","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé","Job Board - Infopro Digital","27","232","","0","0","","0","","0","","0","Affinez votre recherche","23","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/fr/carrieres/job-board/","","","","","","156534","43363","43363","16,612","","236","57","4,140","61,394","Normal","1,741","2","3","","4","2","0","1,290","37","16","0","6","3","0","","","","","fe9e6b849cf5a8497259b10a1da75d15","0,892","","","","","fr-FR","1.1","","","","","","https://www.infopro-digital.com/fr/carrieres/job-board/?_jobs=marketing","2026-02-20 12:50:19"
"https://www.infopro-digital.com/app/uploads/sites/2/cache/2022/09/visuel-video-wtj-andrea/3547423203.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","35707","35707","35707","13,679","","0","","","","","0,000","2","8","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,027","Mon, 15 Dec 2025 09:50:09 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/uploads/sites/2/cache/2022/09/visuel-video-wtj-andrea/3547423203.jpg","2026-02-20 12:50:20"
"https://www.infopro-digital.com/app/plugins/gravityforms/js/jquery.json.min.js?ver=468c81903e","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,020","Fri, 05 Dec 2025 08:41:30 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/plugins/gravityforms/js/jquery.json.min.js?ver=468c81903e","2026-02-20 12:50:20"
"https://www.infopro-digital.com/app/plugins/gravityforms/assets/js/dist/vendor-theme.min.js?ver=205a477a41","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","6","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,057","Fri, 05 Dec 2025 08:42:28 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/plugins/gravityforms/assets/js/dist/vendor-theme.min.js?ver=205a477a41","2026-02-20 12:50:20"
"https://www.infopro-digital.com/app/plugins/friendly-captcha/public/vendor/v1/widget.polyfilled.min.js?ver=1effc142ff","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","6","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,070","Thu, 10 Jul 2025 11:07:12 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/plugins/friendly-captcha/public/vendor/v1/widget.polyfilled.min.js?ver=1effc142ff","2026-02-20 12:50:20"
"https://www.infopro-digital.com/app/plugins/friendly-captcha/public/vendor/v1/widget.module.min.js?ver=63015305d6","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","6","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,064","Thu, 10 Jul 2025 11:07:12 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/plugins/friendly-captcha/public/vendor/v1/widget.module.min.js?ver=63015305d6","2026-02-20 12:50:20"
"https://www.infopro-digital.com/app/uploads/sites/2/cache/2022/09/04-1/905482718.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","35246","35246","35246","13,502","","0","","","","","0,000","2","8","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,051","Mon, 15 Dec 2025 09:50:08 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/uploads/sites/2/cache/2022/09/04-1/905482718.jpg","2026-02-20 12:50:20"
"https://www.infopro-digital.com/fr/carrieres/job-board/?_jobs=commerce","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé","Job Board - Infopro Digital","27","232","","0","0","","0","","0","","0","Affinez votre recherche","23","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","","","https://www.infopro-digital.com/fr/carrieres/job-board/","","","","","","156530","43359","43359","16,610","","236","57","4,140","61,035","Normal","1,741","2","3","","4","2","0","1,290","37","16","0","6","3","0","","","","","b32345024ac37ce1de6efe951a017988","0,893","","","","","fr-FR","1.1","","","","","","https://www.infopro-digital.com/fr/carrieres/job-board/?_jobs=commerce","2026-02-20 12:50:19"
"https://www.infopro-digital.com/wp/wp-includes/js/dist/dom-ready.min.js?ver=8cbc7dfa9d","application/javascript","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","457","457","457","0,175","","0","","","","","0,000","2","4","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,026","Wed, 31 Jan 2024 12:59:56 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/wp/wp-includes/js/dist/dom-ready.min.js?ver=8cbc7dfa9d","2026-02-20 12:50:20"
"https://www.infopro-digital.com/app/uploads/sites/2/cache/2022/08/planete/966930925.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","248902","248902","248902","95,350","","0","","","","","0,000","2","8","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,023","Mon, 15 Dec 2025 09:50:10 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/uploads/sites/2/cache/2022/08/planete/966930925.png","2026-02-20 12:50:20"
"https://www.infopro-digital.com/app/uploads/sites/2/2022/08/label-capital.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","22321","22321","22321","8,551","","0","","","","","0,000","2","6","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,047","Thu, 31 Aug 2023 07:41:56 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/uploads/sites/2/2022/08/label-capital.png","2026-02-20 12:50:20"
"https://www.infopro-digital.com/app/uploads/sites/2/cache/2022/09/visuel-video-wtj-julien/4120845892.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","24862","24862","24862","9,524","","0","","","","","0,000","2","8","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,038","Mon, 15 Dec 2025 09:50:08 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/uploads/sites/2/cache/2022/09/visuel-video-wtj-julien/4120845892.jpg","2026-02-20 12:50:20"
"https://www.infopro-digital.com/app/uploads/sites/2/cache/2022/09/visuel-video-wtj-margaux/1980795713.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","42174","42174","42174","16,156","","0","","","","","0,000","2","8","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,052","Mon, 15 Dec 2025 09:50:08 GMT","","","","","1.1","","","","","","https://www.infopro-digital.com/app/uploads/sites/2/cache/2022/09/visuel-video-wtj-margaux/1980795713.jpg","2026-02-20 12:50:20"
